Hugo_Symbol	project_id	altered	total	Missense_Mutation	Frame_Shift_Del	Nonsense_Mutation	Splice_Site	In_Frame_Del	Frame_Shift_Ins	Translation_Start_Site	Nonstop_Mutation	In_Frame_Ins	log_difference	GO_Cellular_Component
MUC2	BRCA	14	15	12	2	0	0	0	0	0	0	0	2.9014823583238	GO:0005576: extracellular region
MUC20	BRCA	6	6	6	0	0	0	0	0	0	0	0	1.94591014905531	GO:0005576: extracellular region & GO:0005886: plasma membrane
MUC21	BRCA	3	4	2	1	0	0	0	0	0	0	0	1.84839248149319	GO:0016020: membrane & GO:0005886: plasma membrane
MUC3A	BRCA	5	5	5	0	0	0	0	0	0	0	0	1.79175946922805	GO:0005576: extracellular region & GO:0016020: membrane
MUC4	BRCA	47	48	43	1	2	0	1	0	0	0	0	3.95356698986338	GO:0016020: membrane & GO:0005576: extracellular region
MUC5AC	BRCA	1	1	1	0	0	0	0	0	0	0	0	0.693147180559945	GO:0005576: extracellular region & GO:0005886: plasma membrane
MUC5B	BRCA	36	49	31	3	0	1	1	0	0	0	0	4.91486049221019	GO:0005576: extracellular region & GO:0043231: intracellular membrane-bounded organelle
MUC6	BRCA	14	23	10	2	2	0	0	0	0	0	0	4.44893961609649	GO:0005576: extracellular region & GO:0005886: plasma membrane
MUC7	BRCA	7	8	5	2	0	0	0	0	0	0	0	2.37650461906267	GO:0005576: extracellular region & GO:0005886: plasma membrane
MUM1	BRCA	6	6	6	0	0	0	0	0	0	0	0	1.94591014905531	NA
MUM1L1	BRCA	8	8	6	1	0	0	1	0	0	0	0	2.19722457733622	NA
MURC	BRCA	3	3	3	0	0	0	0	0	0	0	0	1.38629436111989	NA
MUS81	BRCA	4	4	3	1	0	0	0	0	0	0	0	1.6094379124341	GO:0005634: nucleus & GO:0048476: Holliday junction resolvase complex
MUSK	BRCA	9	9	6	1	1	0	0	1	0	0	0	2.30258509299405	GO:0005886: plasma membrane & GO:0045202: synapse
MUT	BRCA	6	6	4	1	0	1	0	0	0	0	0	1.94591014905531	NA
MUTYH	BRCA	5	5	4	1	0	0	0	0	0	0	0	1.79175946922805	GO:0005634: nucleus & GO:0005654: nucleoplasm
MVB12A	BRCA	2	2	2	0	0	0	0	0	0	0	0	1.09861228866811	GO:0000813: ESCRT I complex & GO:0005737: cytoplasm
MVB12B	BRCA	2	2	1	0	1	0	0	0	0	0	0	1.09861228866811	GO:0000813: ESCRT I complex & GO:0005634: nucleus
MVK	BRCA	2	2	1	1	0	0	0	0	0	0	0	1.09861228866811	GO:0005737: cytoplasm & GO:0005829: cytosol
MVP	BRCA	3	3	2	0	1	0	0	0	0	0	0	1.38629436111989	GO:0005737: cytoplasm & GO:1990904: ribonucleoprotein complex
MX1	BRCA	8	8	6	1	1	0	0	0	0	0	0	2.19722457733622	GO:0005634: nucleus & GO:0005737: cytoplasm
MX2	BRCA	5	5	4	1	0	0	0	0	0	0	0	1.79175946922805	GO:0005634: nucleus & GO:0005737: cytoplasm
MXD1	BRCA	2	2	2	0	0	0	0	0	0	0	0	1.09861228866811	GO:0005634: nucleus & GO:0005654: nucleoplasm
MXD3	BRCA	2	2	1	0	1	0	0	0	0	0	0	1.09861228866811	GO:0005634: nucleus & GO:0090575: RNA polymerase II transcription regulator complex
MXD4	BRCA	2	2	1	0	1	0	0	0	0	0	0	1.09861228866811	GO:0005634: nucleus & GO:0005654: nucleoplasm
MXRA5	BRCA	31	37	26	1	3	0	1	0	0	0	0	4.13652349689	GO:0005576: extracellular region
MYADM	BRCA	2	2	2	0	0	0	0	0	0	0	0	1.09861228866811	GO:0016020: membrane & GO:0005886: plasma membrane
MYB	BRCA	12	12	5	2	1	0	1	3	0	0	0	2.56494935746154	GO:0005634: nucleus & GO:0005654: nucleoplasm
MYBBP1A	BRCA	6	9	4	2	0	0	0	0	0	0	0	2.91886522358297	GO:0005730: nucleolus & GO:0005634: nucleus
MYBL1	BRCA	7	7	4	1	1	1	0	0	0	0	0	2.07944154167984	GO:0005634: nucleus & GO:0005654: nucleoplasm
MYBL2	BRCA	4	4	4	0	0	0	0	0	0	0	0	1.6094379124341	GO:0005634: nucleus & GO:0005654: nucleoplasm
MYBPC1	BRCA	6	6	6	0	0	0	0	0	0	0	0	1.94591014905531	GO:0032982: myosin filament & GO:0005829: cytosol
MYBPC2	BRCA	9	9	7	1	0	1	0	0	0	0	0	2.30258509299405	GO:0032982: myosin filament & GO:0005829: cytosol
MYBPC3	BRCA	11	12	8	2	0	1	0	0	0	0	0	2.71080725431418	GO:0032982: myosin filament & GO:0005829: cytosol
MYBPH	BRCA	4	4	3	0	1	0	0	0	0	0	0	1.6094379124341	GO:0032982: myosin filament
MYBPHL	BRCA	2	2	2	0	0	0	0	0	0	0	0	1.09861228866811	GO:0005737: cytoplasm & GO:0030017: sarcomere
MYC	BRCA	3	3	3	0	0	0	0	0	0	0	0	1.38629436111989	GO:0005634: nucleus & GO:0005654: nucleoplasm
MYCBP2	BRCA	36	43	29	2	5	0	0	0	0	0	0	4.31304084010282	GO:0042995: cell projection & GO:0005654: nucleoplasm
MYCBPAP	BRCA	12	15	11	1	0	0	0	0	0	0	0	3.20618669682692	GO:0005737: cytoplasm & GO:0005737: cytoplasm
MYCL	BRCA	1	1	1	0	0	0	0	0	0	0	0	0.693147180559945	GO:0005634: nucleus & GO:0005654: nucleoplasm
MYCN	BRCA	2	2	2	0	0	0	0	0	0	0	0	1.09861228866811	GO:0005634: nucleus & GO:0005634: nucleus
MYCT1	BRCA	5	7	3	1	1	0	0	0	0	0	0	2.50846325691928	GO:0005634: nucleus & GO:0005654: nucleoplasm
MYEF2	BRCA	5	6	2	1	2	0	0	0	0	0	0	2.15011136307367	GO:0005634: nucleus & GO:0005634: nucleus
MYEOV	BRCA	2	2	2	0	0	0	0	0	0	0	0	1.09861228866811	NA
MYEOV2	BRCA	2	2	0	0	0	1	0	1	0	0	0	1.09861228866811	NA
MYF5	BRCA	3	3	3	0	0	0	0	0	0	0	0	1.38629436111989	GO:0005634: nucleus & GO:0005654: nucleoplasm
MYF6	BRCA	6	6	6	0	0	0	0	0	0	0	0	1.94591014905531	GO:0005634: nucleus & GO:0005654: nucleoplasm
MYH1	BRCA	20	21	16	2	2	0	0	0	0	0	0	3.19674855960959	GO:0016459: myosin complex & GO:0005737: cytoplasm
MYH10	BRCA	15	18	14	1	0	0	0	0	0	0	0	3.32710646668774	GO:0016459: myosin complex & GO:0005737: cytoplasm
MYH11	BRCA	15	20	12	2	0	1	0	0	0	0	0	3.69678496298637	GO:0016459: myosin complex & GO:0099512: supramolecular fiber
MYH13	BRCA	16	17	11	2	2	0	0	1	0	0	0	3.01028917805973	GO:0016459: myosin complex & GO:0005737: cytoplasm
MYH14	BRCA	18	18	14	1	3	0	0	0	0	0	0	2.94443897916644	GO:0016459: myosin complex & GO:0099512: supramolecular fiber
MYH15	BRCA	16	21	14	1	1	0	0	0	0	0	0	3.71859251407378	GO:0016459: myosin complex & GO:0005737: cytoplasm
MYH2	BRCA	10	12	8	1	0	1	0	0	0	0	0	2.87747432735804	GO:0016459: myosin complex & GO:0005737: cytoplasm
MYH3	BRCA	8	9	6	2	0	0	0	0	0	0	0	2.47187764950325	GO:0016459: myosin complex & GO:0005737: cytoplasm
MYH4	BRCA	18	22	13	3	1	0	1	0	0	0	0	3.59875875231454	GO:0016459: myosin complex & GO:0005737: cytoplasm
MYH6	BRCA	19	22	15	2	1	0	0	1	0	0	0	3.4687426325362	GO:0016459: myosin complex & GO:0005737: cytoplasm
MYH7	BRCA	22	24	17	2	3	0	0	0	0	0	0	3.42053914464998	GO:0016459: myosin complex & GO:0005737: cytoplasm
MYH7B	BRCA	18	21	17	0	0	1	0	0	0	0	0	3.43517880902751	GO:0016459: myosin complex & GO:0016020: membrane
MYH8	BRCA	22	24	20	2	0	0	0	0	0	0	0	3.42053914464998	GO:0016459: myosin complex & GO:0005737: cytoplasm
MYH9	BRCA	31	33	23	3	2	1	1	0	0	0	1	3.68933176749648	GO:0016459: myosin complex & GO:0005634: nucleus
MYL1	BRCA	1	1	1	0	0	0	0	0	0	0	0	0.693147180559945	GO:0016459: myosin complex & GO:0005829: cytosol
MYL10	BRCA	1	1	0	0	0	1	0	0	0	0	0	0.693147180559945	GO:0005829: cytosol & GO:0005739: mitochondrion
MYL12A	BRCA	2	5	2	0	0	0	0	0	0	0	0	2.74653072167027	GO:0016459: myosin complex & GO:0005829: cytosol
MYL12B	BRCA	2	2	2	0	0	0	0	0	0	0	0	1.09861228866811	GO:0016459: myosin complex & GO:0005938: cell cortex
MYL2	BRCA	1	1	0	1	0	0	0	0	0	0	0	0.693147180559945	GO:0005737: cytoplasm & GO:0030016: myofibril
MYL4	BRCA	2	2	1	0	0	1	0	0	0	0	0	1.09861228866811	GO:0016459: myosin complex & GO:0005829: cytosol
MYL5	BRCA	2	2	2	0	0	0	0	0	0	0	0	1.09861228866811	GO:0016459: myosin complex & GO:0005829: cytosol
MYL6	BRCA	3	3	3	0	0	0	0	0	0	0	0	1.38629436111989	GO:0016459: myosin complex & GO:0005829: cytosol
MYL6B	BRCA	2	2	1	1	0	0	0	0	0	0	0	1.09861228866811	GO:0016459: myosin complex & GO:0005829: cytosol
MYL7	BRCA	1	1	1	0	0	0	0	0	0	0	0	0.693147180559945	GO:0016459: myosin complex & GO:0005829: cytosol
MYL9	BRCA	1	1	1	0	0	0	0	0	0	0	0	0.693147180559945	GO:0005737: cytoplasm & GO:0016459: myosin complex
MYLIP	BRCA	3	3	3	0	0	0	0	0	0	0	0	1.38629436111989	GO:0005856: cytoskeleton & GO:0005737: cytoplasm
MYLK	BRCA	19	19	15	1	3	0	0	0	0	0	0	2.99573227355399	GO:0005737: cytoplasm & GO:0005737: cytoplasm
MYLK2	BRCA	6	7	6	0	0	0	0	0	0	0	0	2.2702285072312	GO:0005634: nucleus & GO:0005737: cytoplasm
MYLK3	BRCA	4	4	3	0	0	1	0	0	0	0	0	1.6094379124341	GO:0005737: cytoplasm & GO:0005829: cytosol
MYLK4	BRCA	3	3	2	1	0	0	0	0	0	0	0	1.38629436111989	GO:0016020: membrane
MYLPF	BRCA	1	1	1	0	0	0	0	0	0	0	0	0.693147180559945	NA
MYNN	BRCA	6	6	6	0	0	0	0	0	0	0	0	1.94591014905531	GO:0005634: nucleus & GO:0005654: nucleoplasm
MYO10	BRCA	26	28	20	4	1	0	0	1	0	0	0	3.54936277877389	GO:0005856: cytoskeleton & GO:0016459: myosin complex
MYO15A	BRCA	13	13	9	1	1	2	0	0	0	0	0	2.63905732961526	GO:0005856: cytoskeleton & GO:0016459: myosin complex
MYO16	BRCA	22	24	18	2	1	0	1	0	0	0	0	3.42053914464998	GO:0016459: myosin complex & GO:0005737: cytoplasm
MYO18A	BRCA	15	18	13	2	0	0	0	0	0	0	0	3.32710646668774	GO:0016459: myosin complex & GO:0005737: cytoplasm
MYO18B	BRCA	28	30	23	4	0	1	0	0	0	0	0	3.60781696069979	GO:0016459: myosin complex & GO:0005634: nucleus
MYO19	BRCA	1	1	1	0	0	0	0	0	0	0	0	0.693147180559945	GO:0016459: myosin complex & GO:0005737: cytoplasm
MYO1A	BRCA	8	9	6	1	1	0	0	0	0	0	0	2.47187764950325	GO:0016459: myosin complex & GO:0005737: cytoplasm
MYO1B	BRCA	5	5	4	0	0	1	0	0	0	0	0	1.79175946922805	GO:0016459: myosin complex & GO:0010008: endosome membrane
MYO1C	BRCA	7	7	4	1	1	1	0	0	0	0	0	2.07944154167984	GO:0016459: myosin complex & GO:0005634: nucleus
MYO1D	BRCA	5	5	5	0	0	0	0	0	0	0	0	1.79175946922805	GO:0016459: myosin complex & GO:0005737: cytoplasm
MYO1E	BRCA	8	8	6	1	0	1	0	0	0	0	0	2.19722457733622	GO:0016459: myosin complex & GO:0005737: cytoplasm
MYO1F	BRCA	7	7	5	2	0	0	0	0	0	0	0	2.07944154167984	GO:0016459: myosin complex & GO:0005829: cytosol
MYO1G	BRCA	4	4	2	1	1	0	0	0	0	0	0	1.6094379124341	GO:0016459: myosin complex & GO:0005886: plasma membrane
MYO1H	BRCA	10	12	7	1	1	1	0	0	0	0	0	2.87747432735804	GO:0016459: myosin complex
MYO3A	BRCA	15	21	11	0	0	2	1	1	0	0	0	3.88162421113569	GO:0016459: myosin complex & GO:0005737: cytoplasm
MYO3B	BRCA	10	12	9	0	1	0	0	0	0	0	0	2.87747432735804	GO:0016459: myosin complex & GO:0005737: cytoplasm
MYO5A	BRCA	10	10	6	1	3	0	0	0	0	0	0	2.39789527279837	GO:0016459: myosin complex & GO:0005737: cytoplasm
MYO5B	BRCA	15	15	15	0	0	0	0	0	0	0	0	2.77258872223978	GO:0016459: myosin complex & GO:0005737: cytoplasm
MYO5C	BRCA	7	7	5	0	1	1	0	0	0	0	0	2.07944154167984	GO:0016459: myosin complex
MYO6	BRCA	14	14	10	2	1	0	0	1	0	0	0	2.70805020110221	GO:0016459: myosin complex & GO:0005794: Golgi apparatus
MYO7A	BRCA	19	22	15	1	2	1	0	0	0	0	0	3.4687426325362	GO:0005856: cytoskeleton & GO:0016459: myosin complex
MYO7B	BRCA	21	21	18	0	2	1	0	0	0	0	0	3.09104245335832	GO:0005856: cytoskeleton & GO:0016459: myosin complex
MYO9A	BRCA	15	16	12	0	2	1	0	0	0	0	0	2.9574279703891	GO:0016459: myosin complex & GO:0005737: cytoplasm
MYO9B	BRCA	12	14	9	1	1	1	0	0	0	0	0	2.99244091703846	GO:0016459: myosin complex & GO:0005737: cytoplasm
MYOC	BRCA	4	4	3	1	0	0	0	0	0	0	0	1.6094379124341	GO:0005576: extracellular region & GO:0005783: endoplasmic reticulum
MYOCD	BRCA	10	14	7	0	1	2	0	0	0	0	0	3.35705338191772	GO:0005634: nucleus & GO:0005634: nucleus
MYOF	BRCA	12	13	9	2	1	0	0	0	0	0	0	2.77869513725	GO:0005886: plasma membrane & GO:0016020: membrane
MYOM1	BRCA	12	12	10	1	1	0	0	0	0	0	0	2.56494935746154	GO:0005737: cytoplasm & GO:0032982: myosin filament
MYOM2	BRCA	16	18	12	1	3	0	0	0	0	0	0	3.18736501206324	GO:0005737: cytoplasm & GO:0032982: myosin filament
MYOM3	BRCA	13	14	11	1	0	1	0	0	0	0	0	2.84206173958566	GO:0005737: cytoplasm & GO:0031430: M band
MYOT	BRCA	3	3	2	0	1	0	0	0	0	0	0	1.38629436111989	GO:0005737: cytoplasm & GO:0005886: plasma membrane
MYOZ1	BRCA	2	2	1	0	0	1	0	0	0	0	0	1.09861228866811	GO:0030018: Z disc & GO:0005634: nucleus
MYOZ2	BRCA	1	1	1	0	0	0	0	0	0	0	0	0.693147180559945	GO:0030018: Z disc & GO:0005737: cytoplasm
MYOZ3	BRCA	1	1	1	0	0	0	0	0	0	0	0	0.693147180559945	GO:0030018: Z disc & GO:0005737: cytoplasm
MYPN	BRCA	12	13	8	4	0	0	0	0	0	0	0	2.77869513725	GO:0005634: nucleus & GO:0005737: cytoplasm
MYPOP	BRCA	1	1	1	0	0	0	0	0	0	0	0	0.693147180559945	GO:0005634: nucleus
MYRF	BRCA	3	3	1	2	0	0	0	0	0	0	0	1.38629436111989	GO:0005634: nucleus & GO:0005737: cytoplasm
MYRFL	BRCA	1	1	1	0	0	0	0	0	0	0	0	0.693147180559945	GO:0016020: membrane
MYRIP	BRCA	8	8	8	0	0	0	0	0	0	0	0	2.19722457733622	GO:0005737: cytoplasm & GO:0048471: perinuclear region of cytoplasm
MYSM1	BRCA	5	7	3	2	0	0	0	0	0	0	0	2.50846325691928	GO:0005654: nucleoplasm & GO:0005730: nucleolus
MYT1	BRCA	11	11	8	1	1	0	1	0	0	0	0	2.484906649788	GO:0005634: nucleus & GO:0005654: nucleoplasm
MYT1L	BRCA	14	16	13	0	0	1	0	0	0	0	0	3.09491451554538	GO:0005634: nucleus & GO:0005694: chromosome
MZB1	BRCA	2	4	2	0	0	0	0	0	0	0	0	2.19722457733622	GO:0005737: cytoplasm & GO:0005576: extracellular region
MZF1	BRCA	2	2	1	0	0	0	0	0	0	0	1	1.09861228866811	GO:0005634: nucleus & GO:0005654: nucleoplasm
N4BP1	BRCA	6	7	5	1	0	0	0	0	0	0	0	2.2702285072312	GO:0005634: nucleus & GO:0005737: cytoplasm
N4BP2	BRCA	13	13	12	0	1	0	0	0	0	0	0	2.63905732961526	GO:0005737: cytoplasm & GO:0005829: cytosol
N4BP2L1	BRCA	1	1	0	1	0	0	0	0	0	0	0	0.693147180559945	NA
N4BP2L2	BRCA	3	3	3	0	0	0	0	0	0	0	0	1.38629436111989	GO:0005634: nucleus & GO:0017053: transcription repressor complex
N4BP3	BRCA	5	5	5	0	0	0	0	0	0	0	0	1.79175946922805	GO:0042995: cell projection & GO:0030424: axon
N6AMT1	BRCA	1	1	0	0	1	0	0	0	0	0	0	0.693147180559945	GO:0005634: nucleus & GO:0005829: cytosol
N6AMT2	BRCA	1	1	1	0	0	0	0	0	0	0	0	0.693147180559945	NA
NAA10	BRCA	3	3	2	0	0	1	0	0	0	0	0	1.38629436111989	GO:0031415: NatA complex & GO:0005634: nucleus
NAA11	BRCA	3	3	3	0	0	0	0	0	0	0	0	1.38629436111989	GO:0031415: NatA complex & GO:0005634: nucleus
NAA15	BRCA	6	6	4	2	0	0	0	0	0	0	0	1.94591014905531	GO:0005737: cytoplasm & GO:0005634: nucleus
NAA16	BRCA	5	5	5	0	0	0	0	0	0	0	0	1.79175946922805	GO:0005737: cytoplasm & GO:0005737: cytoplasm
NAA20	BRCA	2	2	2	0	0	0	0	0	0	0	0	1.09861228866811	GO:0005634: nucleus & GO:0005634: nucleus
NAA25	BRCA	7	7	5	2	0	0	0	0	0	0	0	2.07944154167984	GO:0005737: cytoplasm & GO:0005829: cytosol
NAA30	BRCA	2	2	2	0	0	0	0	0	0	0	0	1.09861228866811	GO:0005634: nucleus & GO:0005634: nucleus
NAA35	BRCA	3	3	2	1	0	0	0	0	0	0	0	1.38629436111989	GO:0031417: NatC complex & GO:0005737: cytoplasm
NAA40	BRCA	2	2	0	2	0	0	0	0	0	0	0	1.09861228866811	GO:0005634: nucleus & GO:0005737: cytoplasm
NAA50	BRCA	1	1	1	0	0	0	0	0	0	0	0	0.693147180559945	GO:0005634: nucleus & GO:0005634: nucleus
NAA60	BRCA	2	2	2	0	0	0	0	0	0	0	0	1.09861228866811	GO:0016020: membrane & GO:0005794: Golgi apparatus
NAALAD2	BRCA	7	7	7	0	0	0	0	0	0	0	0	2.07944154167984	GO:0016020: membrane & GO:0005886: plasma membrane
NAALADL1	BRCA	6	8	3	2	0	1	0	0	0	0	0	2.59454686540708	GO:0005886: plasma membrane & GO:0016324: apical plasma membrane
NAALADL2	BRCA	13	15	10	2	1	0	0	0	0	0	0	3.04506614955607	GO:0016020: membrane & GO:0005654: nucleoplasm
NAB1	BRCA	3	3	1	2	0	0	0	0	0	0	0	1.38629436111989	GO:0005634: nucleus & GO:0005654: nucleoplasm
NAB2	BRCA	2	3	2	0	0	0	0	0	0	0	0	1.64791843300216	GO:0005634: nucleus & GO:0005654: nucleoplasm
NABP2	BRCA	2	2	1	1	0	0	0	0	0	0	0	1.09861228866811	GO:0005634: nucleus & GO:0005654: nucleoplasm
NACA	BRCA	5	6	4	1	0	0	0	0	0	0	0	2.15011136307367	GO:0005854: nascent polypeptide-associated complex & GO:0005634: nucleus
NACA2	BRCA	3	3	2	0	1	0	0	0	0	0	0	1.38629436111989	GO:0005854: nascent polypeptide-associated complex & GO:0005634: nucleus
NACAD	BRCA	8	8	8	0	0	0	0	0	0	0	0	2.19722457733622	GO:0005854: nascent polypeptide-associated complex & GO:0005634: nucleus
NADK	BRCA	2	2	2	0	0	0	0	0	0	0	0	1.09861228866811	GO:0005829: cytosol
NADK2	BRCA	4	4	2	1	1	0	0	0	0	0	0	1.6094379124341	GO:0005739: mitochondrion & GO:0005739: mitochondrion
NADSYN1	BRCA	2	2	2	0	0	0	0	0	0	0	0	1.09861228866811	GO:0005737: cytoplasm & GO:0005829: cytosol
NAE1	BRCA	2	2	2	0	0	0	0	0	0	0	0	1.09861228866811	GO:0005886: plasma membrane & GO:0032991: protein-containing complex
NAF1	BRCA	3	3	3	0	0	0	0	0	0	0	0	1.38629436111989	GO:0005732: sno(s)RNA-containing ribonucleoprotein complex & GO:0005634: nucleus
NAGA	BRCA	2	2	2	0	0	0	0	0	0	0	0	1.09861228866811	GO:0005764: lysosome
NAGK	BRCA	2	2	2	0	0	0	0	0	0	0	0	1.09861228866811	GO:0005829: cytosol
NAGPA	BRCA	2	2	2	0	0	0	0	0	0	0	0	1.09861228866811	GO:0016020: membrane & GO:0005794: Golgi apparatus
NAGS	BRCA	1	1	1	0	0	0	0	0	0	0	0	0.693147180559945	GO:0005739: mitochondrion & GO:0005739: mitochondrion
NAIF1	BRCA	5	5	5	0	0	0	0	0	0	0	0	1.79175946922805	GO:0005634: nucleus & GO:0005634: nucleus
NAIP	BRCA	1	1	0	1	0	0	0	0	0	0	0	0.693147180559945	NA
NALCN	BRCA	17	18	15	1	0	1	0	0	0	0	0	3.0603936260077	GO:0016020: membrane & GO:0005886: plasma membrane
NAMPT	BRCA	6	6	4	0	1	1	0	0	0	0	0	1.94591014905531	GO:0016607: nuclear speck & GO:0030054: cell junction
NANOG	BRCA	1	1	0	1	0	0	0	0	0	0	0	0.693147180559945	GO:0005634: nucleus & GO:0005634: nucleus
NANOGNB	BRCA	3	3	3	0	0	0	0	0	0	0	0	1.38629436111989	GO:0005634: nucleus
NANOS2	BRCA	1	1	1	0	0	0	0	0	0	0	0	0.693147180559945	GO:0005634: nucleus & GO:0005737: cytoplasm
NANOS3	BRCA	2	2	2	0	0	0	0	0	0	0	0	1.09861228866811	GO:0005634: nucleus & GO:0005634: nucleus
NANP	BRCA	1	1	1	0	0	0	0	0	0	0	0	0.693147180559945	GO:0005829: cytosol
NANS	BRCA	3	3	1	1	1	0	0	0	0	0	0	1.38629436111989	GO:0005829: cytosol & GO:0005829: cytosol
NAP1L1	BRCA	2	2	2	0	0	0	0	0	0	0	0	1.09861228866811	GO:0005634: nucleus & GO:0005737: cytoplasm
NAP1L2	BRCA	4	4	3	1	0	0	0	0	0	0	0	1.6094379124341	GO:0005634: nucleus & GO:0005634: nucleus
NAP1L3	BRCA	1	1	0	0	1	0	0	0	0	0	0	0.693147180559945	GO:0005634: nucleus
NAP1L4	BRCA	4	4	2	0	1	1	0	0	0	0	0	1.6094379124341	GO:0005634: nucleus & GO:0005634: nucleus
NAP1L5	BRCA	2	2	1	1	0	0	0	0	0	0	0	1.09861228866811	GO:0005634: nucleus
NAPA	BRCA	5	5	4	1	0	0	0	0	0	0	0	1.79175946922805	GO:0005886: plasma membrane & GO:0098793: presynapse
NAPEPLD	BRCA	2	2	1	1	0	0	0	0	0	0	0	1.09861228866811	GO:0005634: nucleus & GO:0016020: membrane
NAPG	BRCA	2	2	1	1	0	0	0	0	0	0	0	1.09861228866811	GO:0016020: membrane & GO:0005739: mitochondrion
NAPRT1	BRCA	2	2	2	0	0	0	0	0	0	0	0	1.09861228866811	NA
NAPSA	BRCA	1	1	0	0	1	0	0	0	0	0	0	0.693147180559945	GO:0005576: extracellular region & GO:0005764: lysosome
NARF	BRCA	4	4	4	0	0	0	0	0	0	0	0	1.6094379124341	GO:0005634: nucleus & GO:0005654: nucleoplasm
NARFL	BRCA	1	1	1	0	0	0	0	0	0	0	0	0.693147180559945	NA
NARG2	BRCA	4	5	4	0	0	0	0	0	0	0	0	2.01179739054263	NA
NARS	BRCA	4	4	2	0	2	0	0	0	0	0	0	1.6094379124341	NA
NARS2	BRCA	5	5	4	0	0	1	0	0	0	0	0	1.79175946922805	GO:0005654: nucleoplasm & GO:0005829: cytosol
NASP	BRCA	5	5	3	1	0	1	0	0	0	0	0	1.79175946922805	GO:0005634: nucleus & GO:0005654: nucleoplasm
NAT1	BRCA	2	2	1	0	0	0	0	1	0	0	0	1.09861228866811	GO:0005737: cytoplasm & GO:0005829: cytosol
NAT10	BRCA	8	8	7	0	1	0	0	0	0	0	0	2.19722457733622	GO:0005634: nucleus & GO:0005730: nucleolus
NAT2	BRCA	1	1	1	0	0	0	0	0	0	0	0	0.693147180559945	GO:0005737: cytoplasm & GO:0016020: membrane
NAT8	BRCA	2	2	2	0	0	0	0	0	0	0	0	1.09861228866811	GO:0016020: membrane & GO:0016020: membrane
NAT8L	BRCA	1	1	1	0	0	0	0	0	0	0	0	0.693147180559945	GO:0005737: cytoplasm & GO:0005737: cytoplasm
NAT9	BRCA	5	5	5	0	0	0	0	0	0	0	0	1.79175946922805	GO:0032991: protein-containing complex
NAV1	BRCA	17	17	14	1	2	0	0	0	0	0	0	2.89037175789616	GO:0005737: cytoplasm & GO:0005856: cytoskeleton
NAV2	BRCA	13	13	9	2	2	0	0	0	0	0	0	2.63905732961526	GO:0005634: nucleus & GO:0005654: nucleoplasm
NAV3	BRCA	20	20	15	1	4	0	0	0	0	0	0	3.04452243772342	GO:0005634: nucleus & GO:0016020: membrane
NBAS	BRCA	19	19	15	0	3	1	0	0	0	0	0	2.99573227355399	GO:0005783: endoplasmic reticulum & GO:0005737: cytoplasm
NBEA	BRCA	20	22	15	2	1	0	1	1	0	0	0	3.34897468149577	GO:0005634: nucleus & GO:0005802: trans-Golgi network
NBEAL1	BRCA	18	22	14	2	2	0	0	0	0	0	0	3.59875875231454	NA
NBEAL2	BRCA	10	11	7	2	1	0	0	0	0	0	0	2.63768480007821	GO:0005783: endoplasmic reticulum & GO:0005783: endoplasmic reticulum
NBL1	BRCA	1	1	1	0	0	0	0	0	0	0	0	0.693147180559945	GO:0005576: extracellular region & GO:0005615: extracellular space
NBN	BRCA	6	6	6	0	0	0	0	0	0	0	0	1.94591014905531	GO:0005634: nucleus & GO:0030870: Mre11 complex
NBPF1	BRCA	13	16	13	0	0	0	0	0	0	0	0	3.24807055952647	GO:0005737: cytoplasm
NBPF10	BRCA	10	10	9	0	1	0	0	0	0	0	0	2.39789527279837	GO:0005737: cytoplasm & GO:0016020: membrane
NBPF12	BRCA	5	5	4	0	0	0	0	1	0	0	0	1.79175946922805	GO:0005737: cytoplasm
NBPF14	BRCA	4	4	4	0	0	0	0	0	0	0	0	1.6094379124341	NA
NBPF15	BRCA	1	1	0	0	1	0	0	0	0	0	0	0.693147180559945	GO:0005737: cytoplasm
NBPF20	BRCA	4	4	4	0	0	0	0	0	0	0	0	1.6094379124341	NA
NBPF3	BRCA	4	5	3	0	0	1	0	0	0	0	0	2.01179739054263	GO:0005737: cytoplasm
NBPF6	BRCA	1	1	1	0	0	0	0	0	0	0	0	0.693147180559945	GO:0005737: cytoplasm
NBPF8	BRCA	2	2	2	0	0	0	0	0	0	0	0	1.09861228866811	NA
NBPF9	BRCA	3	4	3	0	0	0	0	0	0	0	0	1.84839248149319	GO:0005737: cytoplasm
NBR1	BRCA	4	4	2	1	1	0	0	0	0	0	0	1.6094379124341	GO:0005737: cytoplasm & GO:0005654: nucleoplasm
NCALD	BRCA	1	1	1	0	0	0	0	0	0	0	0	0.693147180559945	GO:0005829: cytosol
NCAM1	BRCA	8	8	8	0	0	0	0	0	0	0	0	2.19722457733622	GO:0016020: membrane & GO:0005829: cytosol
NCAM2	BRCA	7	7	4	2	0	1	0	0	0	0	0	2.07944154167984	GO:0016020: membrane & GO:0005886: plasma membrane
NCAN	BRCA	11	13	9	2	0	0	0	0	0	0	0	2.93670785884036	GO:0005576: extracellular region & GO:0012505: endomembrane system
NCAPD2	BRCA	6	6	5	1	0	0	0	0	0	0	0	1.94591014905531	GO:0005634: nucleus & GO:0005654: nucleoplasm
NCAPD3	BRCA	8	8	7	0	0	1	0	0	0	0	0	2.19722457733622	GO:0000796: condensin complex & GO:0005634: nucleus
