Hugo_Symbol,project_id,altered,total,Missense_Mutation,Frame_Shift_Del,Nonsense_Mutation,Splice_Site,In_Frame_Del,Frame_Shift_Ins,Translation_Start_Site,Nonstop_Mutation,In_Frame_Ins,log_difference
SLC13A4,BRCA,3,3,3,0,0,0,0,0,0,0,0,1.38629436111989
SLC13A5,BRCA,3,3,2,0,0,0,0,1,0,0,0,1.38629436111989
SLC14A1,BRCA,3,3,2,1,0,0,0,0,0,0,0,1.38629436111989
SLC16A4,BRCA,3,3,3,0,0,0,0,0,0,0,0,1.38629436111989
SLC16A5,BRCA,3,3,1,1,0,0,1,0,0,0,0,1.38629436111989
SLC18A1,BRCA,3,3,2,0,1,0,0,0,0,0,0,1.38629436111989
SLC18B1,BRCA,3,3,2,0,0,0,0,1,0,0,0,1.38629436111989
SLC1A2,BRCA,3,3,3,0,0,0,0,0,0,0,0,1.38629436111989
SLC1A4,BRCA,3,3,2,0,0,1,0,0,0,0,0,1.38629436111989
SLC22A18,BRCA,3,3,3,0,0,0,0,0,0,0,0,1.38629436111989
SLC22A3,BRCA,3,3,2,0,1,0,0,0,0,0,0,1.38629436111989
SLC22A4,BRCA,3,3,2,1,0,0,0,0,0,0,0,1.38629436111989
SLC22A8,BRCA,3,3,2,1,0,0,0,0,0,0,0,1.38629436111989
SLC25A1,BRCA,3,3,2,0,0,0,1,0,0,0,0,1.38629436111989
SLC25A14,BRCA,3,3,3,0,0,0,0,0,0,0,0,1.38629436111989
SLC25A31,BRCA,3,3,2,1,0,0,0,0,0,0,0,1.38629436111989
SLC25A38,BRCA,3,3,2,1,0,0,0,0,0,0,0,1.38629436111989
SLC25A4,BRCA,3,3,3,0,0,0,0,0,0,0,0,1.38629436111989
SLC25A43,BRCA,3,3,2,1,0,0,0,0,0,0,0,1.38629436111989
SLC25A6,BRCA,3,3,2,1,0,0,0,0,0,0,0,1.38629436111989
SLC26A10,BRCA,3,3,1,1,1,0,0,0,0,0,0,1.38629436111989
SLC27A1,BRCA,3,3,3,0,0,0,0,0,0,0,0,1.38629436111989
SLC27A5,BRCA,3,3,2,0,0,1,0,0,0,0,0,1.38629436111989
SLC2A11,BRCA,3,3,3,0,0,0,0,0,0,0,0,1.38629436111989
SLC2A13,BRCA,3,3,3,0,0,0,0,0,0,0,0,1.38629436111989
SLC30A3,BRCA,3,3,2,1,0,0,0,0,0,0,0,1.38629436111989
SLC30A4,BRCA,3,3,2,0,1,0,0,0,0,0,0,1.38629436111989
SLC30A6,BRCA,3,3,2,0,1,0,0,0,0,0,0,1.38629436111989
SLC30A8,BRCA,3,3,1,2,0,0,0,0,0,0,0,1.38629436111989
SLC31A1,BRCA,3,3,2,1,0,0,0,0,0,0,0,1.38629436111989
SLC34A1,BRCA,3,3,3,0,0,0,0,0,0,0,0,1.38629436111989
SLC34A3,BRCA,3,3,2,0,1,0,0,0,0,0,0,1.38629436111989
SLC35B1,BRCA,3,3,2,0,0,1,0,0,0,0,0,1.38629436111989
SLC35B3,BRCA,3,3,2,1,0,0,0,0,0,0,0,1.38629436111989
SLC35B4,BRCA,3,3,3,0,0,0,0,0,0,0,0,1.38629436111989
SLC35D2,BRCA,3,3,1,2,0,0,0,0,0,0,0,1.38629436111989
SLC35E1,BRCA,3,3,3,0,0,0,0,0,0,0,0,1.38629436111989
SLC35F4,BRCA,3,3,3,0,0,0,0,0,0,0,0,1.38629436111989
SLC37A3,BRCA,3,3,1,2,0,0,0,0,0,0,0,1.38629436111989
SLC38A2,BRCA,3,3,3,0,0,0,0,0,0,0,0,1.38629436111989
SLC39A1,BRCA,3,3,2,1,0,0,0,0,0,0,0,1.38629436111989
SLC39A10,BRCA,3,3,3,0,0,0,0,0,0,0,0,1.38629436111989
SLC39A13,BRCA,3,3,3,0,0,0,0,0,0,0,0,1.38629436111989
SLC39A14,BRCA,3,3,3,0,0,0,0,0,0,0,0,1.38629436111989
SLC39A4,BRCA,3,3,3,0,0,0,0,0,0,0,0,1.38629436111989
SLC39A9,BRCA,3,3,2,1,0,0,0,0,0,0,0,1.38629436111989
SLC43A1,BRCA,3,3,2,0,0,1,0,0,0,0,0,1.38629436111989
SLC44A4,BRCA,3,3,2,0,0,0,1,0,0,0,0,1.38629436111989
SLC4A9,BRCA,3,3,0,1,2,0,0,0,0,0,0,1.38629436111989
SLC51B,BRCA,3,3,2,0,1,0,0,0,0,0,0,1.38629436111989
SLC52A2,BRCA,3,3,2,1,0,0,0,0,0,0,0,1.38629436111989
SLC6A12,BRCA,3,3,3,0,0,0,0,0,0,0,0,1.38629436111989
SLC6A18,BRCA,3,3,2,1,0,0,0,0,0,0,0,1.38629436111989
SLC7A11,BRCA,3,3,3,0,0,0,0,0,0,0,0,1.38629436111989
SLC7A4,BRCA,3,3,3,0,0,0,0,0,0,0,0,1.38629436111989
SLC7A7,BRCA,3,3,2,1,0,0,0,0,0,0,0,1.38629436111989
SLC9A3R1,BRCA,3,3,3,0,0,0,0,0,0,0,0,1.38629436111989
SLCO2B1,BRCA,3,3,3,0,0,0,0,0,0,0,0,1.38629436111989
SMARCB1,BRCA,3,3,3,0,0,0,0,0,0,0,0,1.38629436111989
SMARCD2,BRCA,3,3,2,1,0,0,0,0,0,0,0,1.38629436111989
SMNDC1,BRCA,3,3,3,0,0,0,0,0,0,0,0,1.38629436111989
SMPD1,BRCA,3,3,2,1,0,0,0,0,0,0,0,1.38629436111989
SMURF1,BRCA,3,3,3,0,0,0,0,0,0,0,0,1.38629436111989
SMYD5,BRCA,3,3,2,1,0,0,0,0,0,0,0,1.38629436111989
SNAI2,BRCA,3,3,1,2,0,0,0,0,0,0,0,1.38629436111989
SNAP23,BRCA,3,3,2,1,0,0,0,0,0,0,0,1.38629436111989
SNAP29,BRCA,3,3,1,1,0,1,0,0,0,0,0,1.38629436111989
SNAP47,BRCA,3,3,3,0,0,0,0,0,0,0,0,1.38629436111989
SNAPC4,BRCA,3,3,2,0,1,0,0,0,0,0,0,1.38629436111989
SNPH,BRCA,3,3,2,0,1,0,0,0,0,0,0,1.38629436111989
SNRNP27,BRCA,1,2,1,0,0,0,0,0,0,0,0,1.38629436111989
SNRNP35,BRCA,3,3,1,0,2,0,0,0,0,0,0,1.38629436111989
SNRPC,BRCA,3,3,1,2,0,0,0,0,0,0,0,1.38629436111989
SNRPG,BRCA,3,3,2,0,0,0,0,0,1,0,0,1.38629436111989
SNRPN,BRCA,3,3,2,0,1,0,0,0,0,0,0,1.38629436111989
SNUPN,BRCA,3,3,3,0,0,0,0,0,0,0,0,1.38629436111989
SNX16,BRCA,3,3,2,0,0,1,0,0,0,0,0,1.38629436111989
SNX2,BRCA,3,3,3,0,0,0,0,0,0,0,0,1.38629436111989
SNX27,BRCA,3,3,3,0,0,0,0,0,0,0,0,1.38629436111989
SNX33,BRCA,3,3,2,1,0,0,0,0,0,0,0,1.38629436111989
SOAT2,BRCA,3,3,2,1,0,0,0,0,0,0,0,1.38629436111989
SOCS7,BRCA,3,3,3,0,0,0,0,0,0,0,0,1.38629436111989
SOD1,BRCA,3,3,2,1,0,0,0,0,0,0,0,1.38629436111989
SOHLH2,BRCA,3,3,3,0,0,0,0,0,0,0,0,1.38629436111989
SORD,BRCA,3,3,3,0,0,0,0,0,0,0,0,1.38629436111989
SOX2,BRCA,3,3,2,1,0,0,0,0,0,0,0,1.38629436111989
SOX5,BRCA,3,3,3,0,0,0,0,0,0,0,0,1.38629436111989
SPAG16,BRCA,3,3,3,0,0,0,0,0,0,0,0,1.38629436111989
SPAG4,BRCA,3,3,2,0,0,1,0,0,0,0,0,1.38629436111989
SPANXN3,BRCA,3,3,3,0,0,0,0,0,0,0,0,1.38629436111989
SPANXN5,BRCA,3,3,1,1,1,0,0,0,0,0,0,1.38629436111989
SPATA32,BRCA,3,3,2,1,0,0,0,0,0,0,0,1.38629436111989
SPATA5L1,BRCA,3,3,3,0,0,0,0,0,0,0,0,1.38629436111989
SPC24,BRCA,1,2,1,0,0,0,0,0,0,0,0,1.38629436111989
SPDYC,BRCA,3,3,3,0,0,0,0,0,0,0,0,1.38629436111989
SPDYE4,BRCA,3,3,3,0,0,0,0,0,0,0,0,1.38629436111989
SPESP1,BRCA,3,3,2,1,0,0,0,0,0,0,0,1.38629436111989
SPIB,BRCA,3,3,2,1,0,0,0,0,0,0,0,1.38629436111989
SPIN1,BRCA,3,3,2,1,0,0,0,0,0,0,0,1.38629436111989
SPO11,BRCA,3,3,2,0,0,1,0,0,0,0,0,1.38629436111989
SPPL2C,BRCA,3,3,3,0,0,0,0,0,0,0,0,1.38629436111989
SPRR2B,BRCA,3,3,0,0,3,0,0,0,0,0,0,1.38629436111989
SPSB1,BRCA,3,3,2,1,0,0,0,0,0,0,0,1.38629436111989
SPSB3,BRCA,3,3,3,0,0,0,0,0,0,0,0,1.38629436111989
SPTLC1,BRCA,3,3,3,0,0,0,0,0,0,0,0,1.38629436111989
SPTLC3,BRCA,3,3,3,0,0,0,0,0,0,0,0,1.38629436111989
SPZ1,BRCA,3,3,1,0,2,0,0,0,0,0,0,1.38629436111989
SQLE,BRCA,3,3,1,1,0,0,1,0,0,0,0,1.38629436111989
SRM,BRCA,3,3,2,1,0,0,0,0,0,0,0,1.38629436111989
SRMS,BRCA,3,3,2,1,0,0,0,0,0,0,0,1.38629436111989
SRP54,BRCA,3,3,2,1,0,0,0,0,0,0,0,1.38629436111989
SRP68,BRCA,3,3,2,0,0,1,0,0,0,0,0,1.38629436111989
SRPX,BRCA,3,3,1,0,0,1,1,0,0,0,0,1.38629436111989
SRRM5,BRCA,3,3,3,0,0,0,0,0,0,0,0,1.38629436111989
SRSF4,BRCA,3,3,2,0,1,0,0,0,0,0,0,1.38629436111989
SSB,BRCA,3,3,2,0,0,1,0,0,0,0,0,1.38629436111989
SSTR3,BRCA,3,3,3,0,0,0,0,0,0,0,0,1.38629436111989
SSX5,BRCA,3,3,3,0,0,0,0,0,0,0,0,1.38629436111989
ST20,BRCA,1,2,1,0,0,0,0,0,0,0,0,1.38629436111989
ST3GAL6,BRCA,3,3,2,0,0,1,0,0,0,0,0,1.38629436111989
ST6GALNAC5,BRCA,3,3,3,0,0,0,0,0,0,0,0,1.38629436111989
ST8SIA3,BRCA,3,3,0,1,1,0,0,0,1,0,0,1.38629436111989
STAM,BRCA,3,3,1,0,1,1,0,0,0,0,0,1.38629436111989
STAMBP,BRCA,3,3,2,1,0,0,0,0,0,0,0,1.38629436111989
STARD4,BRCA,3,3,3,0,0,0,0,0,0,0,0,1.38629436111989
STC1,BRCA,3,3,2,0,0,1,0,0,0,0,0,1.38629436111989
STEAP1B,BRCA,3,3,3,0,0,0,0,0,0,0,0,1.38629436111989
STIM2,BRCA,3,3,1,2,0,0,0,0,0,0,0,1.38629436111989
STK11,BRCA,3,3,1,0,2,0,0,0,0,0,0,1.38629436111989
STK24,BRCA,3,3,3,0,0,0,0,0,0,0,0,1.38629436111989
STK25,BRCA,3,3,3,0,0,0,0,0,0,0,0,1.38629436111989
STK39,BRCA,3,3,1,1,1,0,0,0,0,0,0,1.38629436111989
STRADA,BRCA,3,3,3,0,0,0,0,0,0,0,0,1.38629436111989
STRAP,BRCA,1,2,1,0,0,0,0,0,0,0,0,1.38629436111989
STRN,BRCA,3,3,2,1,0,0,0,0,0,0,0,1.38629436111989
STT3B,BRCA,3,3,3,0,0,0,0,0,0,0,0,1.38629436111989
STX18,BRCA,3,3,2,1,0,0,0,0,0,0,0,1.38629436111989
STX6,BRCA,3,3,2,0,0,1,0,0,0,0,0,1.38629436111989
SUCLA2,BRCA,3,3,3,0,0,0,0,0,0,0,0,1.38629436111989
SUDS3,BRCA,3,3,2,1,0,0,0,0,0,0,0,1.38629436111989
SULT1A2,BRCA,3,3,3,0,0,0,0,0,0,0,0,1.38629436111989
SULT1C2,BRCA,3,3,3,0,0,0,0,0,0,0,0,1.38629436111989
SUMF2,BRCA,3,3,3,0,0,0,0,0,0,0,0,1.38629436111989
SUN2,BRCA,3,3,3,0,0,0,0,0,0,0,0,1.38629436111989
SUPT20H,BRCA,3,3,2,1,0,0,0,0,0,0,0,1.38629436111989
SUPT3H,BRCA,3,3,3,0,0,0,0,0,0,0,0,1.38629436111989
SURF1,BRCA,3,3,1,1,1,0,0,0,0,0,0,1.38629436111989
SUSD1,BRCA,3,3,2,0,0,1,0,0,0,0,0,1.38629436111989
SUV39H1,BRCA,3,3,2,1,0,0,0,0,0,0,0,1.38629436111989
SV2C,BRCA,3,3,1,2,0,0,0,0,0,0,0,1.38629436111989
SWI5,BRCA,3,3,2,0,0,0,0,0,0,1,0,1.38629436111989
SYN3,BRCA,3,3,1,0,1,1,0,0,0,0,0,1.38629436111989
SYNDIG1,BRCA,3,3,3,0,0,0,0,0,0,0,0,1.38629436111989
SYNGR4,BRCA,3,3,3,0,0,0,0,0,0,0,0,1.38629436111989
SYNPR,BRCA,3,3,1,1,0,1,0,0,0,0,0,1.38629436111989
SYPL2,BRCA,3,3,2,1,0,0,0,0,0,0,0,1.38629436111989
SYS1,BRCA,3,3,3,0,0,0,0,0,0,0,0,1.38629436111989
SYT12,BRCA,3,3,3,0,0,0,0,0,0,0,0,1.38629436111989
SYVN1,BRCA,3,3,3,0,0,0,0,0,0,0,0,1.38629436111989
TAB2,BRCA,3,3,2,0,0,0,0,1,0,0,0,1.38629436111989
TACC3,BRCA,3,3,2,0,1,0,0,0,0,0,0,1.38629436111989
TADA2A,BRCA,3,3,2,0,1,0,0,0,0,0,0,1.38629436111989
TADA3,BRCA,3,3,3,0,0,0,0,0,0,0,0,1.38629436111989
TAF1B,BRCA,3,3,3,0,0,0,0,0,0,0,0,1.38629436111989
TAF6L,BRCA,3,3,3,0,0,0,0,0,0,0,0,1.38629436111989
TAPT1,BRCA,3,3,3,0,0,0,0,0,0,0,0,1.38629436111989
TAS1R1,BRCA,3,3,3,0,0,0,0,0,0,0,0,1.38629436111989
TAS2R14,BRCA,3,3,2,0,1,0,0,0,0,0,0,1.38629436111989
TAS2R3,BRCA,3,3,1,1,0,0,1,0,0,0,0,1.38629436111989
TAS2R43,BRCA,3,3,3,0,0,0,0,0,0,0,0,1.38629436111989
TAS2R46,BRCA,3,3,3,0,0,0,0,0,0,0,0,1.38629436111989
TAX1BP1,BRCA,3,3,3,0,0,0,0,0,0,0,0,1.38629436111989
TBC1D10A,BRCA,3,3,2,1,0,0,0,0,0,0,0,1.38629436111989
TBC1D10B,BRCA,3,3,2,1,0,0,0,0,0,0,0,1.38629436111989
TBK1,BRCA,3,3,3,0,0,0,0,0,0,0,0,1.38629436111989
TBRG1,BRCA,3,3,1,1,1,0,0,0,0,0,0,1.38629436111989
TCAIM,BRCA,3,3,3,0,0,0,0,0,0,0,0,1.38629436111989
TCEAL2,BRCA,3,3,3,0,0,0,0,0,0,0,0,1.38629436111989
TCEANC,BRCA,3,3,3,0,0,0,0,0,0,0,0,1.38629436111989
TCF25,BRCA,3,3,3,0,0,0,0,0,0,0,0,1.38629436111989
TCF7,BRCA,3,3,3,0,0,0,0,0,0,0,0,1.38629436111989
TCN2,BRCA,3,3,3,0,0,0,0,0,0,0,0,1.38629436111989
TCP10L2,BRCA,3,3,2,1,0,0,0,0,0,0,0,1.38629436111989
TCP11L1,BRCA,3,3,2,1,0,0,0,0,0,0,0,1.38629436111989
TCTN3,BRCA,3,3,2,1,0,0,0,0,0,0,0,1.38629436111989
TDO2,BRCA,3,3,3,0,0,0,0,0,0,0,0,1.38629436111989
TDP2,BRCA,3,3,1,0,2,0,0,0,0,0,0,1.38629436111989
TDRD3,BRCA,3,3,2,1,0,0,0,0,0,0,0,1.38629436111989
TDRD7,BRCA,3,3,3,0,0,0,0,0,0,0,0,1.38629436111989
TEAD3,BRCA,3,3,2,1,0,0,0,0,0,0,0,1.38629436111989
TECRL,BRCA,3,3,2,0,1,0,0,0,0,0,0,1.38629436111989
TEKT2,BRCA,3,3,2,0,0,1,0,0,0,0,0,1.38629436111989
TEX26,BRCA,3,3,2,0,1,0,0,0,0,0,0,1.38629436111989
TEX33,BRCA,3,3,2,0,0,1,0,0,0,0,0,1.38629436111989
TEX35,BRCA,3,3,3,0,0,0,0,0,0,0,0,1.38629436111989
TEX40,BRCA,1,2,1,0,0,0,0,0,0,0,0,1.38629436111989
TEX9,BRCA,3,3,2,0,1,0,0,0,0,0,0,1.38629436111989
TFAP2C,BRCA,3,3,3,0,0,0,0,0,0,0,0,1.38629436111989
TFCP2L1,BRCA,3,3,2,1,0,0,0,0,0,0,0,1.38629436111989
TFG,BRCA,3,3,2,0,1,0,0,0,0,0,0,1.38629436111989
TFPI,BRCA,3,3,2,0,0,1,0,0,0,0,0,1.38629436111989
TGDS,BRCA,3,3,2,1,0,0,0,0,0,0,0,1.38629436111989
THAP10,BRCA,3,3,3,0,0,0,0,0,0,0,0,1.38629436111989
THG1L,BRCA,3,3,2,1,0,0,0,0,0,0,0,1.38629436111989
THOC5,BRCA,3,3,2,1,0,0,0,0,0,0,0,1.38629436111989
THOP1,BRCA,3,3,3,0,0,0,0,0,0,0,0,1.38629436111989
THRA,BRCA,3,3,2,1,0,0,0,0,0,0,0,1.38629436111989
THRB,BRCA,3,3,2,1,0,0,0,0,0,0,0,1.38629436111989
THSD1,BRCA,3,3,3,0,0,0,0,0,0,0,0,1.38629436111989
THUMPD2,BRCA,3,3,3,0,0,0,0,0,0,0,0,1.38629436111989
TIFA,BRCA,3,3,3,0,0,0,0,0,0,0,0,1.38629436111989
TIGIT,BRCA,3,3,3,0,0,0,0,0,0,0,0,1.38629436111989
TINAGL1,BRCA,3,3,2,1,0,0,0,0,0,0,0,1.38629436111989
TJAP1,BRCA,3,3,2,1,0,0,0,0,0,0,0,1.38629436111989
TK1,BRCA,3,3,3,0,0,0,0,0,0,0,0,1.38629436111989
TLR6,BRCA,3,3,2,1,0,0,0,0,0,0,0,1.38629436111989
TM6SF2,BRCA,3,3,2,1,0,0,0,0,0,0,0,1.38629436111989
TM7SF2,BRCA,3,3,1,2,0,0,0,0,0,0,0,1.38629436111989
TM9SF4,BRCA,3,3,2,0,0,1,0,0,0,0,0,1.38629436111989
TMC6,BRCA,1,2,0,1,0,0,0,0,0,0,0,1.38629436111989
TMCO4,BRCA,3,3,3,0,0,0,0,0,0,0,0,1.38629436111989
TMED2,BRCA,3,3,3,0,0,0,0,0,0,0,0,1.38629436111989
TMEFF1,BRCA,3,3,2,0,1,0,0,0,0,0,0,1.38629436111989
TMEM106B,BRCA,3,3,2,0,0,1,0,0,0,0,0,1.38629436111989
TMEM123,BRCA,1,2,1,0,0,0,0,0,0,0,0,1.38629436111989
TMEM171,BRCA,3,3,3,0,0,0,0,0,0,0,0,1.38629436111989
TMEM180,BRCA,3,3,2,0,0,1,0,0,0,0,0,1.38629436111989
TMEM182,BRCA,3,3,2,0,0,1,0,0,0,0,0,1.38629436111989
TMEM185A,BRCA,3,3,3,0,0,0,0,0,0,0,0,1.38629436111989
TMEM189-UBE2V1,BRCA,3,3,2,1,0,0,0,0,0,0,0,1.38629436111989
TMEM19,BRCA,3,3,2,1,0,0,0,0,0,0,0,1.38629436111989
TMEM192,BRCA,3,3,2,0,1,0,0,0,0,0,0,1.38629436111989
TMEM201,BRCA,3,3,1,1,1,0,0,0,0,0,0,1.38629436111989
TMEM204,BRCA,3,3,1,1,1,0,0,0,0,0,0,1.38629436111989
TMEM212,BRCA,3,3,2,0,1,0,0,0,0,0,0,1.38629436111989
TMEM219,BRCA,1,2,1,0,0,0,0,0,0,0,0,1.38629436111989
TMEM232,BRCA,3,3,3,0,0,0,0,0,0,0,0,1.38629436111989
TMEM26,BRCA,3,3,2,0,1,0,0,0,0,0,0,1.38629436111989
TMEM260,BRCA,3,3,3,0,0,0,0,0,0,0,0,1.38629436111989
TMEM30A,BRCA,3,3,3,0,0,0,0,0,0,0,0,1.38629436111989
TMEM38A,BRCA,3,3,1,0,1,1,0,0,0,0,0,1.38629436111989
TMEM55A,BRCA,3,3,2,0,1,0,0,0,0,0,0,1.38629436111989
TMEM64,BRCA,3,3,2,0,0,0,1,0,0,0,0,1.38629436111989
TMEM80,BRCA,3,3,2,1,0,0,0,0,0,0,0,1.38629436111989
TMEM82,BRCA,3,3,3,0,0,0,0,0,0,0,0,1.38629436111989
TMEM89,BRCA,3,3,1,0,1,0,1,0,0,0,0,1.38629436111989
TMEM99,BRCA,3,3,2,1,0,0,0,0,0,0,0,1.38629436111989
TMIGD2,BRCA,3,3,1,0,2,0,0,0,0,0,0,1.38629436111989
TMPPE,BRCA,1,2,1,0,0,0,0,0,0,0,0,1.38629436111989
TMPRSS11D,BRCA,3,3,2,1,0,0,0,0,0,0,0,1.38629436111989
TMX3,BRCA,3,3,3,0,0,0,0,0,0,0,0,1.38629436111989
TOMM40,BRCA,3,3,3,0,0,0,0,0,0,0,0,1.38629436111989
TONSL,BRCA,3,3,2,0,0,1,0,0,0,0,0,1.38629436111989
TOP1MT,BRCA,3,3,3,0,0,0,0,0,0,0,0,1.38629436111989
TOR1A,BRCA,3,3,2,0,1,0,0,0,0,0,0,1.38629436111989
TOR3A,BRCA,3,3,2,1,0,0,0,0,0,0,0,1.38629436111989
TP53INP1,BRCA,3,3,3,0,0,0,0,0,0,0,0,1.38629436111989
TP53TG5,BRCA,3,3,2,0,0,1,0,0,0,0,0,1.38629436111989
TP73,BRCA,3,3,3,0,0,0,0,0,0,0,0,1.38629436111989
TPD52,BRCA,3,3,3,0,0,0,0,0,0,0,0,1.38629436111989
TPGS2,BRCA,3,3,1,1,1,0,0,0,0,0,0,1.38629436111989
TPH1,BRCA,3,3,3,0,0,0,0,0,0,0,0,1.38629436111989
TPI1,BRCA,3,3,2,0,1,0,0,0,0,0,0,1.38629436111989
TPPP3,BRCA,3,3,2,1,0,0,0,0,0,0,0,1.38629436111989
TPRX1,BRCA,3,3,2,1,0,0,0,0,0,0,0,1.38629436111989
TRA2A,BRCA,3,3,2,0,0,0,1,0,0,0,0,1.38629436111989
TRAPPC3L,BRCA,3,3,3,0,0,0,0,0,0,0,0,1.38629436111989
TRAV16,BRCA,3,3,3,0,0,0,0,0,0,0,0,1.38629436111989
TRAV41,BRCA,3,3,3,0,0,0,0,0,0,0,0,1.38629436111989
TRAV6,BRCA,3,3,1,1,1,0,0,0,0,0,0,1.38629436111989
TRBV29-1,BRCA,3,3,2,0,1,0,0,0,0,0,0,1.38629436111989
TRBV5-1,BRCA,3,3,3,0,0,0,0,0,0,0,0,1.38629436111989
TRBV5-4,BRCA,3,3,2,1,0,0,0,0,0,0,0,1.38629436111989
TRBV6-8,BRCA,3,3,2,0,1,0,0,0,0,0,0,1.38629436111989
TRBV7-3,BRCA,1,2,1,0,0,0,0,0,0,0,0,1.38629436111989
TRGC1,BRCA,3,3,3,0,0,0,0,0,0,0,0,1.38629436111989
TRH,BRCA,3,3,3,0,0,0,0,0,0,0,0,1.38629436111989
TRIM2,BRCA,3,3,3,0,0,0,0,0,0,0,0,1.38629436111989
TRIM26,BRCA,3,3,3,0,0,0,0,0,0,0,0,1.38629436111989
TRIM39,BRCA,3,3,3,0,0,0,0,0,0,0,0,1.38629436111989
TRIM45,BRCA,3,3,3,0,0,0,0,0,0,0,0,1.38629436111989
TRIM48,BRCA,3,3,3,0,0,0,0,0,0,0,0,1.38629436111989
TRIM59,BRCA,3,3,2,0,1,0,0,0,0,0,0,1.38629436111989
TRIM65,BRCA,3,3,3,0,0,0,0,0,0,0,0,1.38629436111989
TRIM68,BRCA,3,3,2,1,0,0,0,0,0,0,0,1.38629436111989
TRIM71,BRCA,3,3,3,0,0,0,0,0,0,0,0,1.38629436111989
TRIM72,BRCA,3,3,3,0,0,0,0,0,0,0,0,1.38629436111989
TRIP13,BRCA,3,3,3,0,0,0,0,0,0,0,0,1.38629436111989
TRMT10B,BRCA,1,2,1,0,0,0,0,0,0,0,0,1.38629436111989
TRMT11,BRCA,3,3,1,1,0,1,0,0,0,0,0,1.38629436111989
TRMT112,BRCA,3,3,3,0,0,0,0,0,0,0,0,1.38629436111989
TRMT13,BRCA,3,3,3,0,0,0,0,0,0,0,0,1.38629436111989
TRMT1L,BRCA,3,3,2,1,0,0,0,0,0,0,0,1.38629436111989
TRNT1,BRCA,3,3,2,1,0,0,0,0,0,0,0,1.38629436111989
TRPV4,BRCA,3,3,3,0,0,0,0,0,0,0,0,1.38629436111989
TSC22D2,BRCA,3,3,2,0,1,0,0,0,0,0,0,1.38629436111989
TSC22D3,BRCA,3,3,3,0,0,0,0,0,0,0,0,1.38629436111989
TSEN15,BRCA,1,2,1,0,0,0,0,0,0,0,0,1.38629436111989
TSEN2,BRCA,3,3,3,0,0,0,0,0,0,0,0,1.38629436111989
TSG101,BRCA,3,3,3,0,0,0,0,0,0,0,0,1.38629436111989
TSKS,BRCA,3,3,3,0,0,0,0,0,0,0,0,1.38629436111989
TSNAXIP1,BRCA,3,3,2,0,1,0,0,0,0,0,0,1.38629436111989
TSPAN32,BRCA,3,3,2,1,0,0,0,0,0,0,0,1.38629436111989
TSSC1,BRCA,3,3,3,0,0,0,0,0,0,0,0,1.38629436111989
TTC19,BRCA,3,3,2,0,0,0,1,0,0,0,0,1.38629436111989
TTC27,BRCA,3,3,3,0,0,0,0,0,0,0,0,1.38629436111989
TTC31,BRCA,3,3,2,1,0,0,0,0,0,0,0,1.38629436111989
TTC32,BRCA,3,3,2,0,1,0,0,0,0,0,0,1.38629436111989
TTC39C,BRCA,3,3,2,0,0,1,0,0,0,0,0,1.38629436111989
TTC6,BRCA,3,3,2,1,0,0,0,0,0,0,0,1.38629436111989
TTF1,BRCA,3,3,2,0,1,0,0,0,0,0,0,1.38629436111989
TTLL13,BRCA,3,3,2,1,0,0,0,0,0,0,0,1.38629436111989
TTLL8,BRCA,3,3,1,1,1,0,0,0,0,0,0,1.38629436111989
TTLL9,BRCA,3,3,1,0,1,1,0,0,0,0,0,1.38629436111989
TTPA,BRCA,3,3,3,0,0,0,0,0,0,0,0,1.38629436111989
TTYH1,BRCA,3,3,3,0,0,0,0,0,0,0,0,1.38629436111989
TUBA1A,BRCA,3,3,3,0,0,0,0,0,0,0,0,1.38629436111989
TUBA8,BRCA,3,3,3,0,0,0,0,0,0,0,0,1.38629436111989
TUBAL3,BRCA,3,3,3,0,0,0,0,0,0,0,0,1.38629436111989
TUBB2A,BRCA,3,3,3,0,0,0,0,0,0,0,0,1.38629436111989
TUBB3,BRCA,3,3,2,1,0,0,0,0,0,0,0,1.38629436111989
TUSC3,BRCA,3,3,3,0,0,0,0,0,0,0,0,1.38629436111989
TVP23C,BRCA,3,3,3,0,0,0,0,0,0,0,0,1.38629436111989
TWF1,BRCA,3,3,3,0,0,0,0,0,0,0,0,1.38629436111989
TWISTNB,BRCA,3,3,3,0,0,0,0,0,0,0,0,1.38629436111989
TXK,BRCA,3,3,2,0,0,1,0,0,0,0,0,1.38629436111989
TXLNA,BRCA,3,3,3,0,0,0,0,0,0,0,0,1.38629436111989
TXLNG,BRCA,3,3,2,0,1,0,0,0,0,0,0,1.38629436111989
TXNDC15,BRCA,3,3,1,1,1,0,0,0,0,0,0,1.38629436111989
TXNDC2,BRCA,3,3,3,0,0,0,0,0,0,0,0,1.38629436111989
TXNL1,BRCA,3,3,3,0,0,0,0,0,0,0,0,1.38629436111989
UAP1,BRCA,3,3,3,0,0,0,0,0,0,0,0,1.38629436111989
UBASH3B,BRCA,3,3,2,0,0,1,0,0,0,0,0,1.38629436111989
UBE2D2,BRCA,3,3,3,0,0,0,0,0,0,0,0,1.38629436111989
UBE2J1,BRCA,3,3,1,0,0,1,0,1,0,0,0,1.38629436111989
UBE2J2,BRCA,3,3,3,0,0,0,0,0,0,0,0,1.38629436111989
UBE2Q2,BRCA,3,3,2,1,0,0,0,0,0,0,0,1.38629436111989
